year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2000,2000,-0.23,0.16703293,-0.39703292,-0.06296708,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2001,2001,-0.50333333,0.13650396,-0.63983727,-0.36682937,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2002,2002,-0.65333337,0.19425069,-0.84758407,-0.45908266,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2003,2003,0.46666667,0.5161718,-0.049505144,0.9828385,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2004,2004,0.35333332,0.5493026,-0.19596925,0.90263593,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2005,2005,1.0133333,0.41645327,0.5968801,1.4297866,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2006,2006,0.34,0.18520258,0.15479742,0.5252026,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2007,2007,0.28333333,0.056862414,0.22647092,0.34019575,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2008,2008,-1.1899999,0.26851445,-1.4585145,-0.9214855,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2009,2009,-0.90000004,0.55054516,-1.4505452,-0.34945488,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2010,2010,0.42,0.51176167,-0.09176168,0.9317616,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2011,2011,-0.66,0.28930953,-0.9493096,-0.3706905,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2012,2012,-0.85666674,0.4669404,-1.3236072,-0.38972634,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2013,2013,-0.42666665,0.55075705,-0.97742367,0.1240904,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2014,2014,0.64666665,0.85043126,-0.20376462,1.497098,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2015,2015,0.98,0.2487971,0.7312029,1.2287971,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2016,2016,1.84,0.7302055,1.1097946,2.5702055,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2017,2017,0.89000005,0.2882707,0.60172933,1.1782708,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2018,2018,-0.25333333,0.2657693,-0.51910263,0.012435973,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2019,2019,0.4333333,0.2977135,0.13561982,0.7310468,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2020,2020,-0.50333333,0.31942657,-0.82275987,-0.18390676,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2021,2021,-1.3966666,0.17616275,-1.5728294,-1.2205039,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2022,2022,-1.54,0.27055496,-1.810555,-1.269445,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2023,2023,-1.9200001,0.24637371,-2.1663737,-1.6736264,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2024,2024,-1.8733333,0.71626353,-2.5895967,-1.1570698,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
2025,2025,-1.3466667,0.8980163,-2.244683,-0.44865042,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1950,1950,-2.4766667,0.59969443,-3.0763612,-1.8769722,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1951,1951,-0.6766667,0.7350057,-1.4116724,0.058339,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1952,1952,-1.1766667,0.38135722,-1.5580239,-0.79530954,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1953,1953,-0.44999996,0.59101605,-1.041016,0.1410161,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1954,1954,-0.40333334,0.5050083,-0.90834165,0.101674944,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1955,1955,-2.3999999,0.13747726,-2.537477,-2.2625227,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1956,1956,-0.93333334,0.65002567,-1.583359,-0.28330767,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1957,1957,0.89333326,0.79575956,0.0975737,1.6890929,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1958,1958,0.9066666,0.33471382,0.57195276,1.2413805,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1959,1959,-0.27,0.09848858,-0.36848858,-0.17151144,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1960,1960,-0.31333333,0.35557467,-0.668908,0.042241335,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1961,1961,-0.8533333,0.21548393,-1.0688173,-0.63784933,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1962,1962,-1.35,0.60398674,-1.9539868,-0.7460133,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1963,1963,-0.38333336,1.2298509,-1.6131842,0.84651756,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1964,1964,-1.1633333,0.23797756,-1.4013109,-0.92535573,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1965,1965,0.31,0.8448076,-0.5348076,1.1548076,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1966,1966,0.0,0.08888195,-0.08888195,0.08888195,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1967,1967,-1.2433333,0.50619495,-1.7495283,-0.7371384,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1968,1968,0.31666666,0.1703917,0.14627497,0.48705834,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1969,1969,-0.48333335,0.2514624,-0.73479575,-0.23187095,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1970,1970,-1.1466666,0.42146567,-1.5681323,-0.725201,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1971,1971,-0.6933333,1.2221429,-1.9154763,0.5288096,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
