year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1998,1998,0.30603907,0.20274873,0.103290334,0.5087878,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1999,1999,1.7187849,0.1628962,1.5558888,1.8816811,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2000,2000,2.2292097,0.13182858,2.097381,2.3610382,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2001,2001,2.1690466,0.2000001,1.9690466,2.3690467,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2002,2002,1.2017955,0.36426488,0.8375306,1.5660603,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2003,2003,0.93289065,0.1624446,0.77044606,1.0953352,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2004,2004,0.36969256,0.35466784,0.015024722,0.7243604,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2005,2005,-1.2987436,0.47514555,-1.7738892,-0.823598,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2006,2006,-0.29460737,0.30022284,-0.5948302,0.005615473,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2007,2007,0.66445196,0.5459889,0.11846304,1.2104409,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2008,2008,1.5492665,0.18705876,1.3622077,1.7363253,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2009,2009,0.37975547,0.14059703,0.23915844,0.5203525,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2010,2010,1.4744943,0.44854257,1.0259517,1.9230369,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2011,2011,1.188932,0.47598535,0.7129466,1.6649172,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2012,2012,1.9283351,0.14364183,1.7846932,2.071977,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2013,2013,0.76447755,0.22039561,0.5440819,0.9848732,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2014,2014,-0.12354174,0.3854869,-0.5090287,0.26194516,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2015,2015,-1.0711939,0.28495508,-1.356149,-0.78623885,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2016,2016,-0.6592567,0.38733378,-1.0465904,-0.27192292,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2017,2017,-0.28299817,0.1866088,-0.469607,-0.09638937,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2018,2018,-1.9998757,0.05211443,-2.05199,-1.9477612,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2019,2019,-2.0858915,0.2937286,-2.37962,-1.7921629,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2020,2020,-1.8175173,0.256334,-2.0738513,-1.5611832,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2021,2021,-1.0861727,0.67679703,-1.7629697,-0.40937567,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2022,2022,-0.57312995,0.14373456,-0.7168645,-0.42939538,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2023,2023,-1.6390463,0.25515762,-1.8942039,-1.3838887,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2024,2024,-2.128707,0.4549879,-2.583695,-1.673719,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
2025,2025,-1.3278913,0.36321408,-1.6911054,-0.9646773,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1950,1950,-0.6310145,0.09968734,-0.73070186,-0.5313272,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1951,1951,-1.2327651,0.16557321,-1.3983383,-1.0671918,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1952,1952,-0.9385643,0.37819576,-1.3167601,-0.56036854,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1953,1953,0.65012884,0.37598544,0.2741434,1.0261142,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1954,1954,-0.14318138,0.11424584,-0.25742722,-0.028935544,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1955,1955,0.025425708,0.21601327,-0.19058757,0.24143897,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1956,1956,0.43477324,0.122191094,0.31258214,0.55696434,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1957,1957,-0.86118454,0.09158422,-0.95276874,-0.76960033,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1958,1958,-0.5676324,0.3368004,-0.9044328,-0.23083198,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1959,1959,-0.27606675,0.30678388,-0.58285064,0.030717134,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1960,1960,0.5570243,0.13859123,0.41843307,0.69561553,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1961,1961,0.9701045,0.17083082,0.7992737,1.1409353,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1962,1962,-0.032847572,0.35333624,-0.38618383,0.32048866,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1963,1963,-0.12717015,0.24332583,-0.37049598,0.116155684,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1964,1964,1.0994741,0.4417687,0.65770537,1.5412428,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1965,1965,-0.6644226,0.20797503,-0.8723976,-0.45644754,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1966,1966,-0.94835013,0.18212438,-1.1304746,-0.76622576,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1967,1967,-0.6595429,0.56664705,-1.22619,-0.092895865,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1968,1968,-0.9651783,0.053648897,-1.0188272,-0.9115294,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1969,1969,-0.3160018,0.38002357,-0.6960254,0.064021766,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1970,1970,0.36143485,0.07745556,0.2839793,0.4388904,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1971,1971,0.6751339,0.13395317,0.54118073,0.80908704,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1972,1972,-0.5583858,0.32214487,-0.88053066,-0.23624092,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1973,1973,0.2826846,0.10143996,0.18124464,0.38412455,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1974,1974,0.15685798,0.28695294,-0.13009496,0.44381094,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1975,1975,0.70340973,0.28109714,0.4223126,0.98450685,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1976,1976,2.378513,0.096566424,2.2819467,2.4750795,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1977,1977,1.0293322,0.25923234,0.7700998,1.2885644,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1978,1978,0.8587735,0.43033138,0.42844215,1.2891049,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1979,1979,-1.0613503,0.2449349,-1.3062853,-0.8164154,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1980,1980,-0.92349213,0.20162836,-1.1251205,-0.72186375,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1981,1981,-0.4069364,0.3652254,-0.77216184,-0.041711003,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1982,1982,-0.50904065,0.0879461,-0.5969868,-0.42109454,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1983,1983,-0.15612711,0.22047919,-0.3766063,0.06435208,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1984,1984,0.5356861,0.24998562,0.28570044,0.7856717,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1985,1985,-0.33017603,0.5636702,-0.8938463,0.23349419,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1986,1986,-0.9092935,0.12808967,-1.0373831,-0.7812038,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1987,1987,0.311976,0.13018659,0.1817894,0.44216257,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1988,1988,1.4779884,0.21721329,1.2607751,1.6952016,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
1989,1989,0.8617491,0.3484259,0.5133232,1.210175,NPGO,Summer North Pacific Gyre Oscillation Index,nan,nan,nan,3.0
